1/18/2021,Inv : Computer : 0057.001.0043,Piece,803959.65,1,803959.65,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/19/2021,Inv : Computer : 0057.001.0046,Piece,57600,2,28800,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/20/2021,Inv : Computer : 0057.001.0047,Piece,629996.4,6,104999.4,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/21/2021,Inv : Computer : 0057.001.0048,Piece,653846.4,6,108974.4,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/22/2021,Inv : Computer : 0057.001.0050,Piece,34279.98,4,8570,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/23/2021,Inv : Computer : 0057.001.0051,Piece,85699.95,10,8570,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/24/2021,Inv : Computer : 0057.001.0052,Piece,17882.36,2,8941.18,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/25/2021,Inv : Computer : 0057.001.0053,Piece,8941.18,1,8941.18,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/26/2021,Inv : Computer : 0057.001.0054,Piece,61103.52,7,8729.07,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/27/2021,Inv : Computer : 0057.001.0055,Piece,44705.9,5,8941.18,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/28/2021,Inv : Computer : 0057.001.0056,Piece,84177.72,11,7652.52,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/29/2021,Inv : Computer : 0057.001.0057,Piece,136652.16,4,34163.04,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/30/2021,Inv : Computer : 0057.001.0058,Piece,134629.02,3,44876.34,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/31/2021,Inv : Computer : 0057.001.0059,Piece,81988.1,10,8198.81,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/1/2021,Inv : Control Panel : 0048.001.0001,Piece,6440,7,920,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/2/2021,Inv : Control Panel : 0048.001.0002,Piece,14720,16,920,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/3/2021,Inv : Control Panel : 0048.001.0003,Piece,6440,7,920,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/4/2021,Inv : Control Panel : 0048.001.0004,Piece,1840,2,920,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/5/2021,Inv : Control Panel : 0048.001.0006,Piece,3825,1,3825,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/6/2021,Inv : Control Panel : 0048.001.0007,Piece,12695.6,2,6347.8,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/7/2021,Inv : Control Panel : 0048.001.0009,Piece,192224.1,12,16018.68,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/8/2021,Inv : Control Panel : 0048.001.0010,Piece,25815.35,3,8605.12,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/9/2021,Inv : Control Panel : 0048.001.0011,Piece,7757.95,2,3878.98,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/10/2021,Inv : Control Panel : 0048.001.0012,Piece,12377.7,1,12377.7,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/11/2021,Inv : Control Panel : 0048.001.0014,Piece,37935.5,1,37935.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/12/2021,Inv : Control Panel : 0048.001.0015,Piece,24219.9,1,24219.9,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/13/2021,Inv : Control Panel : 0048.001.0016,Piece,7500,2,3750,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/14/2021,Inv : Control Panel : 0048.001.0019,Piece,3750,1,3750,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/15/2021,Inv : Control Panel : 0048.001.0020,Piece,4095.3,1,4095.3,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/16/2021,Inv : Control Panel : 0048.001.0021,Piece,3750,1,3750,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/17/2021,Inv : Control Panel : 0048.001.0022,Piece,1350,1,1350,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/18/2021,Inv : Control Panel : 0048.001.0023,Piece,19125,5,3825,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/19/2021,Inv : Control Panel : 0048.001.0024,Piece,3750,5,750,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/20/2021,Inv : Control Panel : 0048.001.0025,Piece,1570,2,785,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/21/2021,Inv : Control Panel : 0048.001.0026,Piece,825,1,825,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/22/2021,Inv : Control Panel : 0048.001.0027,Piece,10165,107,95,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/23/2021,Inv : Control Panel : 0048.001.0028,Piece,4375,7,625,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/24/2021,Inv : Control Panel : 0048.001.0029,Piece,14416.85,3,4805.62,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/25/2021,Inv : Control Panel : 0048.001.0030,Piece,2170.9,2,1085.45,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/26/2021,Inv : Control Panel : 0048.001.0031,Piece,4673.3,1,4673.3,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/27/2021,Inv : Control Panel : 0048.001.0032,Piece,2672.4,1,2672.4,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/28/2021,Inv : Control Panel : 0048.001.0034,Piece,4247.45,1,4247.45,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/1/2021,Inv : Control Panel : 0048.001.0035,Piece,85,1,85,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/2/2021,Inv : Control Panel : 0048.001.0036,Piece,44359.19,7,6337.03,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/3/2021,Inv : Control Panel : 0048.001.0037,Piece,50664.66,8,6333.08,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/4/2021,Inv : Control Panel : 0048.001.0038,Piece,50664.66,8,6333.08,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/5/2021,Inv : Control Panel : 0048.001.0039,Piece,31748.25,5,6349.65,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/6/2021,Inv : Control Panel : 0048.001.0040,Piece,44359.19,7,6337.03,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/7/2021,Inv : Control Panel : 0048.001.0041,Piece,50664.66,8,6333.08,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/8/2021,Inv : Control Panel : 0048.001.0042,Piece,30654.81,7,4379.26,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/9/2021,Inv : Control Panel : 0048.001.0043,Piece,29212.16,7,4173.17,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/10/2021,Inv : Control Panel : 0048.001.0044,Piece,20907.4,5,4181.48,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/11/2021,Inv : Control Panel : 0048.001.0045,Piece,35012.17,8,4376.52,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/12/2021,Inv : Control Panel : 0048.001.0046,Piece,25088.88,6,4181.48,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/13/2021,Inv : Control Panel : 0048.001.0047,Piece,147501.9,13,11346.3,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/14/2021,Inv : Control Panel : 0048.001.0048,Piece,56731.5,5,11346.3,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/15/2021,Inv : Control Panel : 0048.001.0049,,66186.75,5,13237.35,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/16/2021,Inv : Control Panel : 0048.001.0050,Piece,132373.5,10,13237.35,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/17/2021,Inv : Control Panel : 0048.001.0051,,214319,10,21431.9,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/18/2021,Inv : Control Panel : 0048.001.0052,Piece,214319,10,21431.9,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/19/2021,Inv : Control Panel : 0048.001.0053,Piece,138677,5,27735.4,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/20/2021,Inv : Control Panel : 0048.001.0054,Piece,157587.5,5,31517.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/21/2021,Inv : Cooling Water : 0093.001.0002,Piece,5613.4,3,1871.13,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/22/2021,Inv : Cooling Water : 0093.001.0003,Piece,2601,4,650.25,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/23/2021,Inv : Cooling Water : 0093.001.0004,Piece,5122.1,5,1024.42,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/24/2021,Inv : Cooling Water : 0093.001.0005,Piece,9192.75,7,1313.25,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/25/2021,Inv : Cooling Water : 0093.001.0006,Piece,414.8,4,103.7,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/26/2021,Inv : Cooling Water : 0093.001.0008,Piece,2144.55,4,536.14,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/27/2021,Inv : Cooling Water : 0093.001.0009,Piece,261.8,3,87.27,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/28/2021,Inv : Cooling Water : 0093.001.0010,Piece,793.05,1,793.05,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/29/2021,Inv : Cooling Water : 0093.001.0011,Set,1449.25,1,1449.25,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/30/2021,Inv : Cooling Water : 0093.001.0012,Piece,3785,1,3785,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
3/31/2021,Inv : Cooling Water : 0093.001.0013,Set,1455.2,1,1455.2,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/1/2021,Inv : Cooling Water : 0093.001.0014,Piece,108087.7,2,54043.85,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/2/2021,Inv : Cooling Water : 0093.001.0015,Piece,4400,5,880,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/3/2021,Inv : Cooling Water : 0093.001.0016,Piece,4908.75,8,613.59,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/4/2021,Inv : Cooling Water : 0093.001.0018,Piece,4900,7,700,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/5/2021,Inv : Cooling Water : 0093.001.0021,Piece,768.4,1,768.4,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/6/2021,Inv : Cooling Water : 0093.001.0024,Piece,1491.75,2,745.88,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/7/2021,Inv : Cooling Water : 0093.001.0025,Piece,5264.05,1,5264.05,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/8/2021,Inv : Cooling Water : 0093.001.0026,Piece,3458.65,2,1729.33,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/9/2021,Inv : Cooling Water : 0093.001.0027,Piece,3820,1,3820,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/10/2021,Inv : Cooling Water : 0093.001.0028,Piece,117624.7,1,117624.7,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/11/2021,Inv : Cooling Water : 0093.001.0029,Piece,19205.75,1,19205.75,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/12/2021,Inv : Cooling Water : 0093.001.0030,Piece,5200,4,1300,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/13/2021,Inv : Cooling Water : 0093.001.0031,Piece,8785,1,8785,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/14/2021,Inv : Cooling Water : 0093.001.0032,Piece,64410,2,32205,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/15/2021,Inv : Cooling Water : 0093.001.0034,Piece,27216.96,2,13608.48,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/16/2021,Inv : Cooling Water : 0093.001.0035,Piece,52884,6,8814,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/17/2021,Inv : Cooling Water : 0093.001.0038,Piece,211310,1,211310,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/18/2021,Inv : Cooling Water : 0093.001.0039,Piece,27685,1,27685,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/19/2021,Inv : Cooling Water : 0093.001.0040,Piece,23052,2,11526,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/20/2021,Inv : Crane : 0127.001.0001,Piece,6104.7,6,1017.45,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/21/2021,Inv : Crane : 0127.001.0002,Piece,2034.9,2,1017.45,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/22/2021,Inv : Crane : 0127.001.0003,Piece,4182.85,2,2091.43,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/23/2021,Inv : Crane : 0127.001.0004,Piece,2867.9,4,716.98,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/24/2021,Inv : Crane : 0127.001.0005,Piece,5300,1,5300,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/25/2021,Inv : Crane : 0127.001.0006,Piece,30237.05,2,15118.53,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/26/2021,Inv : DC Supply : 0097.001.0001,Piece,1872303.9,3,624101.3,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/27/2021,Inv : DC Supply : 0097.001.0002,Piece,7800,8,975,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/28/2021,Inv : DC Supply : 0097.001.0003,Piece,419.05,1,419.05,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/29/2021,Inv : DC Supply : 0097.001.0004,Piece,103143.04,4,25785.76,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
4/30/2021,Inv : DC Supply : 0097.001.0005,Piece,17000,10,1700,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/1/2021,Inv : DC Supply : 0097.001.0006,Piece,13600,8,1700,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/2/2021,Inv : DC Supply : 0097.002.0001,Piece,6200,1,6200,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/3/2021,Inv : DC Supply : 0097.003.0011,Set,22527.04,2,11263.52,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/4/2021,Inv : DC Supply : 0097.003.0012,Set,24830.94,2,12415.47,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/5/2021,Inv : DC Supply : 0097.003.0013,Piece,476651.62,2,238325.81,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/6/2021,Inv : DC Supply : 0097.003.0014,Piece,481771.4,2,240885.7,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/7/2021,Inv : Disconnectors : 0040.001.0001,Piece,7200,1,7200,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/8/2021,Inv : Disconnectors : 0040.001.0002,Set,6721.8,1,6721.8,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/9/2021,Inv : Disconnectors : 0040.001.0003,Piece,892,1,892,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/10/2021,Inv : Disconnectors : 0040.001.0005,Piece,1570,2,785,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/11/2021,Inv : Disconnectors : 0040.001.0006,Piece,3140,4,785,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/12/2021,Inv : Disconnectors : 0040.001.0007,Piece,700,2,350,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/13/2021,Inv : Disconnectors : 0040.001.0008,Piece,375,1,375,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/14/2021,Inv : Disconnectors : 0040.001.0009,Piece,375,1,375,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/15/2021,Inv : Disconnectors : 0040.001.0010,Piece,340,1,340,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/16/2021,Inv : Disconnectors : 0040.001.0011,Piece,245,1,245,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/17/2021,Inv : Disconnectors : 0040.001.0012,Piece,350,1,350,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/18/2021,Inv : Drainage : 0092.001.0001,Piece,16635,3,5545,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/19/2021,Inv : Drainage : 0092.001.0002,Piece,26598.72,6,4433.12,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/20/2021,Inv : Earth-Connector : 0041.001.0001,metre,225,1,225,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/21/2021,Inv : Earth-Connector : 0041.001.0002,Piece,235,1,235,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/22/2021,Inv : Earth-Connector : 0041.001.0003,Piece,1590,6,265,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/23/2021,Inv : Earthing : 0042.001.0001,metre,8250,50,165,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/24/2021,Inv : Earthing : 0042.001.0002,metre,8085,49,165,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/25/2021,Inv : Earthing : 0042.001.0003,metre,3052.5,18.5,165,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/26/2021,Inv : Earthing : 0042.001.0004,metre,1567.5,9.5,165,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/27/2021,Inv : Enclosure : Panel Board : 2007.002.0002,Piece,9770.37,25,390.81,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
5/28/2021,Inv : Fire Prevention : 0099.001.0001,Piece,22150,10,2215,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/29/2021,Inv : Fire Prevention : 0099.001.0002,Piece,12525,15,835,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/30/2021,Inv : Fire Prevention : 0099.001.0003,Piece,73450,10,7345,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
5/31/2021,Inv : Fire Prevention : 0099.001.0004,Piece,5920,16,370,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
6/1/2021,Inv : Fire Prevention : 0099.001.0005,Piece,7030,19,370,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
6/2/2021,Inv : Fire Prevention : 0099.001.0006,Piece,1110,3,370,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
6/3/2021,Inv : Fuel : 1014.001.0002,Litre,796173.94,9276,85.83,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/4/2021,Inv : Fuse : 2008.007.0001,Piece,11326.25,30,377.54,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/5/2021,Inv : Fuse : DO : 2008.001.0001,Set,17710.6,1,17710.6,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/6/2021,Inv : Fuse : DO : 2008.001.0002,Piece,3480.75,19,183.2,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/7/2021,Inv : Fuse : DO : 2008.001.0004,Piece,366.35,15,24.42,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/8/2021,Inv : Fuse : DO : 2008.001.0013,Piece,4885.8,8,610.73,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/9/2021,Inv : Fuse : Glass : 2008.002.0001,Piece,220.15,18,12.23,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/10/2021,Inv : Fuse : Glass : 2008.002.0002,Piece,271.15,74,3.66,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/11/2021,Inv : Fuse : Glass : 2008.002.0003,Piece,333.2,91,3.66,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/12/2021,Inv : Fuse : Glass : 2008.002.0004,Piece,334.05,91,3.67,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/13/2021,Inv : Fuse : Glass : 2008.002.0005,Piece,366.35,100,3.66,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/14/2021,Inv : Fuse : Glass : 2008.002.0006,Piece,1088.94,218,5,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/15/2021,Inv : Fuse : Glass : 2008.002.0008,Piece,336.82,69,4.88,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/16/2021,Inv : Fuse : HRC : 2008.003.0004,Piece,11628,17,684,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/17/2021,Inv : Fuse : HRC : 2008.003.0005,Piece,24734.15,27,916.08,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/18/2021,Inv : Fuse : HRC : 2008.003.0006,Piece,4803.35,3,1601.12,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/19/2021,Inv : Fuse : HRC : 2008.003.0007,Piece,8794.1,3,2931.37,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/20/2021,Inv : Fuse : HRC : 2008.003.0009,Piece,6420.9,7,917.27,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/21/2021,Inv : Fuse : HRC : 2008.003.0012,Piece,396.95,1,396.95,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/22/2021,Inv : Fuse : HRC : 2008.003.0013,Piece,5815.14,12,484.6,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/23/2021,Inv : Fuse : HRC : 2008.003.0014,Piece,11637.35,24,484.89,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/24/2021,Inv : Fuse : HRC : 2008.003.0015,Piece,3206.51,7,458.07,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/25/2021,Inv : Fuse : HRC : 2008.003.0016,Piece,4617.2,7,659.6,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/26/2021,Inv : Fuse : HRC : 2008.003.0017,Piece,15047.55,22,683.98,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/27/2021,Inv : Gases : 1014.002.0001,Piece,2400,4,600,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/28/2021,Inv : Gases : 1014.002.0002,Piece,11000,2,5500,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/29/2021,Inv : Gases : 1014.002.0005,Piece,13000,2,6500,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
6/30/2021,Inv : Generator : 0022.001.0001,metre,65152.5,150,434.35,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/1/2021,Inv : Generator : 0022.001.0002,Piece,3240,2,1620,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/2/2021,Inv : Generator : 0022.001.0003,Piece,567905.39,17,33406.2,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/3/2021,Inv : Generator : 0022.001.0004,Piece,147203.02,10,14720.3,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/4/2021,Inv : Generator : 0022.001.0005,Piece,7867.6,8,983.45,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/5/2021,Inv : Generator : 0022.001.0006,Set,625,1,625,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/6/2021,Inv : Generator : 0022.001.0007,Set,635,1,635,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/7/2021,Inv : Generator : 0022.001.0008,Set,720,1,720,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/8/2021,Inv : Generator : 0022.001.0009,Set,450,1,450,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/9/2021,Inv : Generator : 0022.001.0010,Set,450,1,450,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/10/2021,Inv : Generator : 0022.001.0011,Set,570,1,570,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/11/2021,Inv : Generator : 0022.001.0012,Set,575,1,575,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/12/2021,Inv : Generator : 0022.001.0013,Set,450,1,450,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/13/2021,Inv : Generator : 0022.001.0016,Piece,1720,1,1720,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/14/2021,Inv : Generator : 0022.001.0017,Piece,147564.25,1,147564.25,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/15/2021,Inv : Generator : 0022.001.0018,Piece,6300,1,6300,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/16/2021,Inv : Generator : 0022.001.0019,Piece,422232.15,7,60318.88,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/17/2021,Inv : Generator : 0022.001.0020,Piece,1277.55,1,1277.55,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/18/2021,Inv : Generator : 0022.001.0021,Piece,1787.55,1,1787.55,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/19/2021,Inv : Generator : 0022.001.0022,Piece,69025.1,7,9860.73,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/20/2021,Inv : Generator : 0022.001.0023,Piece,72680.1,1,72680.1,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/21/2021,Inv : Generator : 0022.001.0025,Piece,11500,1,11500,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/22/2021,Inv : Generator : 0022.001.0026,Piece,17600,11,1600,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/23/2021,Inv : Generator : 0022.001.0027,Piece,6300,1,6300,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/24/2021,Inv : Generator : 0022.001.0029,Piece,172855.15,1,172855.15,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/25/2021,Inv : Generator : 0022.001.0030,Set,58991.27,2,29495.64,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/26/2021,Inv : Generator : 0022.001.0031,Litre,27216,21.6,1260,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/27/2021,Inv : Generator : 0022.001.0032,Piece,3250,5,650,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/28/2021,Inv : Generator : 0022.001.0033,Piece,1734,2,867,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/29/2021,Inv : Generator : 0022.001.0034,Piece,2224.45,2,1112.23,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
7/30/2021,Inv : Generator : 0022.001.0037,Piece,194696.68,2,97348.34,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
