199429,10/19/2023,PO/N-0009547,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Bini International Pvt Ltd.,500220737,Net 15,,Jitendra Pradhan,Khimti JVC,Approved,Spare parts for Breathing air compressor,E5504022 (N) Rajiv K Ramdam,7/25/2024,"Quotation,12-Oct-2023",,,,E5504028 (N) Jitendra Pradhan,AJR17082018 Andrew J Rochmankowski,No,No,1,"B M Joshi 
Bini International (P) Ltd. 
Thapa Tole, New Baneswar 
Kathmandu, Nepal 
Phone: +977 1 4490112 / 9851065556","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,23100(N) Breathing air compressor,50808.NPR Bini International Pvt Ltd.,1,,66100 RepMaintMachinery,"O-ring,Part no. N4654",,,,nonInv/Undef : Repairs : 66100.[Unit],750,pce,Piece,1,13,$750.00 ,,,,No,No,,No,,750, 750.00 ,-97.50," 1,594,469.55 "
199432,10/20/2023,PO/N-0009548,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Nepal Environmental & Scientific Service (P) Ltd,500146860,Due on receipt,,Seema Tamang,Khimti JVC,Approved,CHPL water lab test report,E5504033 (N) Krishna Pradhan,10/31/2023,As per attached,,,,E5504033 (N) Krishna Pradhan,E5504017 (N) Ishwar M Deshar,No,No,1,"Pabitra Lamichhane 
Nepal Environmental and Scientific Service (P) Ltd 
Jitjung Marga, Thapathali, Kathmandu 
Nepal 
Phone: +977 9844481342/5344989/5901101","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50787.NPR Nepal Environmental & Scientific Service (P) Ltd,1,,63900 OtherPremisesExpense,Drinking water lab test ( Package and E-coli test). Document attached,,,,nonInv/Undef : Premises : 63900.[Job],2500,job,Job,3,13,"$7,500.00 ",,,,No,No,,No,,7500," 7,500.00 ",-975.00," 8,475.00 "
199435,10/27/2023,PO/N-0009549,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Shree Kandevta Phalphul Tatha Juice Centre,617958767,Due on receipt,,Sunita Gurung,Khimti JVC,Approved,"Fruits for CHPL office, Ashwin 2080",E5504033 (N) Krishna Pradhan,11/17/2023,As per attached,,,,E5504033 (N) Krishna Pradhan,E5504017 (N) Ishwar M Deshar,No,No,1,"Ram Prasad Adhikari 
Shree Kandevta Phalphul Tatha Juice Centre 
Kandevta , Kupandol, Lalitpur  
Nepal 
Phone: +977 9841342924","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52461.NPR Shree Kandevta Phalphul Tatha Juice Centre,1,,68900 OtherOfficeExpense,Fruits for the Month of Ashwin 2080 CHPL office. Document attached.,,,,,,,,,0,"$25,498.00 ",,,,No,No,,No,,25498," 25,498.00 ",-0.00," 25,498.00 "
199437,10/27/2023,PO/N-0009550,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Saleways Departmental Store Pvt. Ltd.,301623214,Net 15,,Sunita Gurung,Khimti JVC,Approved,"Cleaning items, Water and Cookies etc Ashwin 080",E5504033 (N) Krishna Pradhan,11/10/2023,As per attached,,,,E5504033 (N) Krishna Pradhan,E5504017 (N) Ishwar M Deshar,No,No,1,"Mr. Bhuwan Adhikari 
Saleways Departmental Store Pvt. Ltd 
Pulchowk, Lalitpur,  
Nepal 
Phone: +977 1 5547476 / 9851069187","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50206.NRP Saleways Departmental Store Pvt. Ltd.,1,,68900 OtherOfficeExpense,"Cleaning items, Cookies, tea/coffee Paseo  for the Month of Ashwin 080 for CHPL office. (TI 1831, 1902, 2001, 2102, 2255,  ). Document attached",,,,,,,,,13,"$24,827.98 ",,,,No,No,,No,,24827.98," 24,827.98 ",-3227.64," 28,055.62 "
199438,10/28/2023,PO/N-0009551,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Hamro Radio 103.4 Mhz,302758346,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Announcement of  Dashain greeting 2080,E5504035 (N) Chaman S B.K.,10/28/2023,Local rate/verbal agreement,,,,E5504035 (N) Chaman S B.K.,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Laxman Khadka 
Hamro Radio 103.4 Mhz 
Bhimeshwar Municipality-3, Dolakha 
Charikot 
Nepal 
Phone: +977 49 421802 / 421803 / 421844","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,00253 (N) Line - CSR Mitigation & PR,50573.NPR Hamro Radio 103.4 Mhz,1,PR: Advertising,73200 Advertising,Announcement of Dashain greeting 2080 through FM radio,,,,,,,,,0,"$3,000.00 ",,,,No,No,,No,,3000," 3,000.00 ",-0.00," 3,000.00 "
199439,10/28/2023,PO/N-0009552,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jiri fm,607532242,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Announcement Dashain  greeting 2080,E5504035 (N) Chaman S B.K.,10/28/2023,Local rate/vebal agrement,,,,E5504035 (N) Chaman S B.K.,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Srijana Gole 
Jiri fm 
Jiri 6, Dolakha 
Nepal 
Phone: + 049 414014 / 414016 / 9854040450","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,00253 (N) Line - CSR Mitigation & PR,52478.NPR Jiri fm,1,PR: Advertising,73200 Advertising,Announcement of Dashain 2080 greeting through local FM radio (rate with TDS,,,,,,,,,0,"$3,000.00 ",,,,No,No,,No,,3000," 3,000.00 ",-0.00," 3,000.00 "
199440,10/28/2023,PO/N-0009553,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Saleways Departmental Store Pvt. Ltd.,301623214,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,"Cookies, toilet paper & odonil for Office use",E5504033 Krishna Pradhan,10/28/2023,Bill,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Mr. Bhuwan Adhikari 
Saleways Departmental Store Pvt. Ltd 
Pulchowk, Lalitpur,  
Nepal 
Phone: +977 1 5547476 / 9851069187","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50206.NRP Saleways Departmental Store Pvt. Ltd.,1,,68500 PantrySupplies,Cookies and etc as per attached bill # TI2762,,,,nonInv/Undef : Office : 68500.[Unit],23197.28,unit,Unit,1,13,"$23,197.28 ",,,,No,No,4/4/2023,No,,23197.28," 23,197.28 ",-3015.65," 50,032.75 "
199441,10/28/2023,PO/N-0009554,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),HPL Guest House/Staff Mess,,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Astami puja expense 2080,E5504035 (N) Chaman S B.K.,10/28/2023,bills,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Sarita Phuyal / Jitendra Pradhan 
HPL Guest House/Staff Mess 
Himal Power Limited 
Khimti I Hydropower Plant, Kirne, Dolokha 
Nepal 
Phone: +977 9844257633 / 9851237238","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52456.NPR HPL Guest House/Staff Mess,1,,59800 SocialEvent,Various food expenses for Ashtami puja 2080 as per bill # 3045,,,,nonInv/Undef : Emplyee Cost : 59800.[Event],4085,event,Event,1,0,"$4,085.00 ",,,,No,No,10/28/2023,No,,4085," 4,085.00 ",-0.00," 4,085.00 "
199442,10/29/2023,PO/N-0009555,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Swifton Nepal Private Limited,609673212,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Double Portable  Induction Cooktop for guesthouse use,E5504033 (N) Krishna Pradhan,11/1/2023,Quotation,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Dipesh Acharya 
Swifton Nepal Private Limited 
Amod Marg, Sarashwotinagar-6, Chabahil 
Kathmandu   
Nepal 
Pnone: +977 1 4813551/9841995927","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52489.NPR Swifton Nepal Private Limited,1,Office: Other Expenses,68900 OtherOfficeExpense,Anti-Overflow Protection System Double Portable  Induction Cooktop -Model #SN-i20DH,,,,,,,,,13,"$11,061.95 ",,,,No,No,,No,,11061.95," 11,061.95 ",-1438.05," 12,500.00 "
199443,10/29/2023,PO/N-0009556,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Bhandari Kirana Stores,602615370,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Hand wash liquid for Office use,E5504035 (N) Chaman S B.K.,10/31/2023,Approved vender 2079-80,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Bhandari Kirana Store 
Tamakoshi Village Municipality, Ward no: 5 Kirne, Dolakha Janakpur, Nepal 
Phone: +977 9048410060 / 9851283202","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52167.NPR Bhandari Kirana Stores,1,,63600 CleaningPremises,Hand wash liquid-200ml- pouch,,,,nonInv/Undef : Premises : 63600.[Unit],110,unit,Unit,36,0,"$3,960.00 ",,,,No,No,,No,,3960," 3,960.00 ",-0.00," 5,192.00 "
199444,10/30/2023,PO/N-0009557,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Trishakti Fuel Center,303428457,Due on receipt,,Sunita Gurung,Khimti JVC,Approved,"Fuel for HPL Vehicles, Ashwin 2080",E5504033 (N) Krishna Pradhan,11/17/2023,As per attached,,,,E5504033 (N) Krishna Pradhan,E5504017 (N) Ishwar M Deshar,No,No,1,"Krishna Mani Dhungana 
Trishakti Fuel Center 
Sanepa-2 
Lalitpur   
Nepal 
Phone:+977 9851013449/9851001570","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00013 (N) Vehicle (Ba 6 Cha 3524) Toyota Prado,52188.NPR Trishakti Fuel Center,1,,70001 DieselMeansTransport,Diesel -3478 (3524) Ashwin 080 (88 ltrs),,,,,,,,,0,"$15,224.00 ",,,,No,No,,No,,15224," 15,224.00 ",-0.00," 117,221.00 "
199445,10/30/2023,PO/N-0009558,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jirel Store,600214221,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,VIM Soap for Office use,E5504035 (N) Chaman S B.K.,10/31/2023,Approved vender 2079-80,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Jirel Store 
Tamakoshi Village Municipality, Word no: 5 Kirne, Dolakha Janakpur , Nepal 
Phone: +977 9861023854","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50995.NPR Jirel Store,1,,63600 CleaningPremises,Dish washing soap-VIM ,,,,nonInv/Undef : Premises : 63600.[Unit],9,pce,Piece,200,0,"$1,800.00 ",,,,No,No,2/3/2023,No,,1800," 1,800.00 ",-0.00," 1,800.00 "
199446,10/30/2023,PO/N-0009559,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Prabha Sthapit,,Due on receipt,,Seema Tamang,Khimti JVC,Approved,"CHPL Office house rent, November 2023",E5504033 (N) Krishna Pradhan,11/17/2023,As per Agreement and Proforma invoice,,,,E5504033 (N) Krishna Pradhan,AJR17082018 Andrew J Rochmankowski,No,No,1,"Mrs Prabha Sthapit 
Kantipath 
Nepal 
Phone: +977 1 4232856  
Cell no: +977 9851020331","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50101.NPR Prabha Sthapit,1,,63000 RentalPremises,CHPL Office house rent of November 2023. Document attached.,,,,,,,,,0,"$510,000.00 ",,,,No,No,,No,,510000," 510,000.00 ",-0.00," 510,000.00 "
199448,10/30/2023,PO/N-0009560,E5503046 (N) Prakash Adhikari,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Momento Concern,301997229,Net 30,,Prakash Adhikari,Khimti JVC,Approved,Used for Site office Kirne Dolakha,E5504033 (N) Krishna Pradhan,11/3/2023,as per attached quotation,,,,E5503046 (N) Prakash Adhikari,E5702069 (N) Gyan B Karki,No,No,1,"Anuj Singh Pradhan 
Momento Concern 
KKM Building, Tripureshwor, Kathmandu  
Nepal 
Phone: +977 1 4265726, 4255893, 4255896","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50182.NPR Momento Concern,1,,65806 HSEEquipNotCap,"Safety Poster for air compressor tank at PH and OCB as per attached Quotation
",,,,nonInv/Undef : AssetNotCap : 65806.[Unit],300,pce,Piece,2,13,$600.00 ,,,,No,No,2/18/2019,No,,600, 600.00 ,-78.00, 678.00 
199456,10/30/2023,PO/N-0009561,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Suvidha Sewa Pvt Ltd,301357814,Due on receipt,,Sunita Gurung,Khimti JVC,Approved,"OT TADA Ashwin 2080, Site-Ktm",E5504033 (N) Krishna Pradhan,11/17/2023,As per agreement & Proforma invoice,,,,E5504033 (N) Krishna Pradhan,E5504017 (N) Ishwar M Deshar,No,No,1,"Mina Singh 
Suvidha Sewa Pvt Ltd 
Sorahkhutte, Kathmandu  
Nepal 
Phone: +977 9851145013 
Fax: +977 1 4390609","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50942.NPR Suvidha Sewa Pvt Ltd,1,Services: Other ExternalService,67900 OtherExternalService,OT TADA Ashwin 080- Ktm,,,,,,,,,13,"$20,345.20 ",,,,No,No,,No,,20345.2," 20,345.20 ",-2644.88," 43,654.96 "
199457,10/31/2023,PO/N-0009562,E5503051 (N) Yagya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Beltron Trading Pvt Ltd,300141650,Net 15,,Yagya B Karki,Khimti JVC,Approved,Emergency exit lights repair,E5504033 (N) Krishna Pradhan,11/6/2023,Quotation,,,,E5503051 (N) Yagya B Karki,E5504026 (N) Om P Pokharel,No,No,1,"Beltron Trading Pvt Ltd 
New Plaza, Putalisadak 
Kathamandu, Nepal 
Phone: +977 1 4429888 / 4429777","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,,51221.NPR Beltron Trading Pvt Ltd,1,,65803 ElectricAppliancesNotCap,"Repair and Maintenance charge of Exit
light with charging circuit change and
new lithium battery",,,,nonInv/Undef : AssetNotCap : 65803.[Unit],2700,unit,Unit,4,13,"$10,800.00 ",,,,No,No,10/31/2023,No,,10800," 10,800.00 ",-1404.00," 12,204.00 "
199475,10/31/2023,PO/N-0009563,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jalpa Devi Oil Store,605470736,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Petrol for grass cutting machine,E5504035 (N) Chaman S B.K.,10/31/2023,Bill,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Rit Kumar Basnet 
Jalpa Devi Oil Store 
Likhu Tamakoshi Rural Municipality-6 
Khimti Besi   
Nepal 
Phone: +977 9854040450","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52477.NPR Jalpa Devi Oil Store,1,,70000 PetrolMeansTransport,Petrol as per bill # Oct-32314-ORGNL,,,,nonInv/Undef : Transport : 70000.[Volume],0.174,l,Litre(errror),50000,0,"$8,700.00 ",,,,No,No,10/31/2023,No,,8700," 8,700.00 ",-0.00," 8,700.00 "
199481,11/1/2023,PO/N-0009564,E5504032 (N) Krishna P Bhurtel,Himal Power Ltd (NPR),Nepalese Rupee,PALATI (N),Jirel Store,600214221,Net 15,,Krishna P Bhurtel,Khimti JVC,Approved,Coffee (Nescafe coffee 4 pkt).,E5504035 (N) Chaman S B.K.,11/2/2023,As per vender list 2079-80,,,,E5504032 (N) Krishna P Bhurtel,E5504025 (N) Jhabindra N Gyawali,No,No,1,"Jirel Store 
Tamakoshi Village Municipality, Word no: 5 Kirne, Dolakha Janakpur , Nepal 
Phone: +977 9861023854","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50995.NPR Jirel Store,1,,68900 OtherOfficeExpense,Coffee. (Nescafe coffee 400 gm per packet).,,,,nonInv/Undef : Office : 68900.[Unit],1190,pkt,Packet,4,0,"$4,760.00 ",,,,No,No,11/1/2023,No,,4760," 4,760.00 ",-0.00," 4,760.00 "
199486,11/1/2023,PO/N-0009565,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Bhandari Kirana Stores,602615370,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Tissue paper for Office use,E5504035 (N) Chaman S B.K.,11/3/2023,Approved vender 2079-80,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Bhandari Kirana Store 
Tamakoshi Village Municipality, Ward no: 5 Kirne, Dolakha Janakpur, Nepal 
Phone: +977 9048410060 / 9851283202","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52167.NPR Bhandari Kirana Stores,1,,63600 CleaningPremises,Tissue paper -200 sheet,,,,nonInv/Undef : Premises : 63600.[Unit],170,pkt,Packet,50,0,"$8,500.00 ",,,,No,No,,No,,8500," 8,500.00 ",-0.00," 10,534.00 "
199487,11/1/2023,PO/N-0009566,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Unique International Traders,300052325,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Multifold towel for Office use,E5504033 (N) Krishna Pradhan,11/3/2023,Quotation,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Unique International Traders 
Teku Hospital Road, Kathmandu  
2AB, Signature 2 Appts 
Nepal 
Phone: +977 1 4100183/4241581","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50797.NPR Unique International Traders,1,,63600 CleaningPremises,"Multifold towel, 1 ply, 150 towels,60 sleeves, ppeseo tisseu",,,,nonInv/Undef : Premises : 63600.[Unit],318,pkt,Packet,120,13,"$38,160.00 ",,,,No,No,5/3/2023,No,,38160," 38,160.00 ",-4960.80," 43,120.80 "
199488,11/1/2023,PO/N-0009567,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jirel Store,600214221,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Floor cleaner (Lizol) for Office use,E5504035 (N) Chaman S B.K.,11/2/2023,Approved vender 2079-80,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Jirel Store 
Tamakoshi Village Municipality, Word no: 5 Kirne, Dolakha Janakpur , Nepal 
Phone: +977 9861023854","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50995.NPR Jirel Store,1,,68900 OtherOfficeExpense,Lizol 2 liter bottle,,,,nonInv/Undef : Office : 68900.[Unit],480,bottle,Bottle,24,0,"$11,520.00 ",,,,No,No,3/23/2023,No,,11520," 11,520.00 ",-0.00," 11,520.00 "
199489,11/1/2023,PO/N-0009568,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jhankar f.m 97.5 MHZ,305499097,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Announcement of Dashain greeting 2080,E5504035 (N) Chaman S B.K.,11/1/2023,Local rate/verbal agreement,,,,E5504035 (N) Chaman S B.K.,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Yubraj Shrestha 
Jhankar f.m 97.5 MHZ 
Manthali-1, Ramechhap 
Manthali   
Nepal 
Phone: +977 48 590090 / 590090 / 9851064312","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52490.NPR Jhankar f.m 97.5 MHZ,1,PR: Advertising,73200 Advertising,Announcement of Dashain greeting through FM radio,,,,,,,,,0,"$3,000.00 ",,,,No,No,,No,,3000," 3,000.00 ",-0.00," 3,000.00 "
199506,11/3/2023,PO/N-0009569,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Atc Pvt. Ltd,300050046,Net 30,,Jitendra Pradhan,Khimti JVC,Approved,Tyre for 8392(5408),E5504033 (N) Krishna Pradhan,11/9/2023,"Quotation,1-11-2023",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Karuna Subedi 
Atc Pvt. Ltd 
336/21 Ganeshman Singh Path-2, Teku 
Kathmandu, Nepal 
Phone: +977 1 4261220 
Fax no: +977 1 4262140","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00015 (N) Vehicle (Ba 6 Cha 8392) Toyota Hi-Lux,50212.NRS Atc Pvt. Ltd,1,,70200 RepMaintMeansTransport,"Tyre, 255/70 R15 8PR D697,Radial type, Bridgestone Thailand",,,,nonInv/Undef : Transport : 70200.[Unit],23910,pce,Piece,4,13,"$95,640.00 ",,,,No,No,,No,,95640," 95,640.00 ",-12433.20," 108,073.20 "
199508,11/3/2023,PO/N-0009570,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Swastik Auto Servicing Station,608410261,Net 15,,Jitendra Pradhan,Khimti JVC,Approved,servicing of hilux 6264(4175),E5504033 (N) Krishna Pradhan,11/7/2023,"Quotation,12-7-2080",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Nirmal Paudel 
Swatik Auto Servicing Station 
Gusingal, Kupondole, Lalitpur 
Nepal 
Phone no: +977 9860084025, 9851310570, 9851098762","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00016 (N) Vehicle (Ba 7 Cha 6264) Mitsubishi L200,52429.NPR Swastik Auto Servicing Station,1,,70200 RepMaintMeansTransport,Engine oil,,,,nonInv/Undef : Transport : 70200.[Unit],2880,unit,Unit,2,13,"$5,760.00 ",,,,No,No,,No,,5760," 5,760.00 ",-748.80," 47,697.30 "
199511,11/4/2023,PO/N-0009571,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Rajesh Sanitaryware,300705317,Net 15,,Jitendra Pradhan,Khimti JVC,Approved,Fittings for Milon tole,E5504033 (N) Krishna Pradhan,11/6/2023,"Quotation,2080-7-12",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Nawaraj Rimal 
Rajesh Sanitaryaware 
Teku road, Tripureshwor 
Kathmandu   
Nepal 
Phone: +977 9851060643","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52123.NPR Rajesh Sanitaryware,1,,66900 OtherRepMaintCost,PVC ball cock,,,,nonInv/Undef : Repairs : 66900.[Unit],250,set,Set,5,13,"$1,250.00 ",,,,No,No,,No,,1250," 1,250.00 ",-162.50," 3,170.78 "
199512,11/4/2023,PO/N-0009572,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Forheem Stationery,301925907,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Hot Pot for A6 house,E5504033 (N) Krishna Pradhan,11/7/2023,Quotation,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Gyaneshwor Aryal 
Forheem Stationery 
Kupondole, Lalitpur 
Nepal 
Phone: +977 1 5443864 / 9841551324 / 9861875516","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50042.NPR Forheem Stationery,1,,68900 OtherOfficeExpense,Hotpot-5 liter ( for A6 house use),,,,nonInv/Undef : Office : 68900.[Unit],5850,pce,Piece,1,13,"$5,850.00 ",,,,No,No,6/14/2023,No,,5850," 5,850.00 ",-760.50," 6,610.50 "
199519,11/4/2023,PO/N-0009573,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),HPL Guest House/Staff Mess,,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Refreshment dinner at site,E5504035 (N) Chaman S B.K.,11/4/2023,bills,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Sarita Phuyal / Jitendra Pradhan 
HPL Guest House/Staff Mess 
Himal Power Limited 
Khimti I Hydropower Plant, Kirne, Dolokha 
Nepal 
Phone: +977 9844257633 / 9851237238","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52456.NPR HPL Guest House/Staff Mess,1,Personnel: Social Events,59800 SocialEvent,Refreshment dinner for site staff including outsourced as per bill # 3048,,,,,,,,,0,"$47,935.00 ",,,,No,No,,No,,47935," 47,935.00 ",-0.00," 69,345.00 "
