169499,PI/N-0009224,3/22/2021,1607,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Bhandari Kirana Stores,,Due on receipt,,,Khimti JVC,Approved,Coffee for Office use,E5504035 (N) Chaman S B.K.,,Approved vender 2076-77,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Bhandari Kirana Store 
Tamakoshi Village Municipality, Ward no: 5 Kirne, Dolakha Janakpur, Nepal 
Phone: +977 9048410060 / 9851283202",,,,,52167.NPR Bhandari Kirana Stores,1,,68900 OtherOfficeExpense,Khimti JVC,KIRNE (N),0%,nonInv/Undef : Office : 68900.[Unit],pkt,Packet,2,1200,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007293," 2,400.00 ", 0.00 ," 2,400.00 "," 2,364.00 "
169500,PI/N-0009225,3/23/2021,7 bills,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jirel Store,,Due on receipt,,,Khimti JVC,Approved,fruits etc procurement for Office use,E5504035 (N) Chaman S B.K.,,,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Jirel Store 
Tamakoshi Village Municipality, Word no: 5 Kirne, Dolakha Janakpur , Nepal 
Phone: +977 9861023854",,,,,50995.NPR Jirel Store,8,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-171,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007291,(171.00), 0.00 ,(171.00)," 11,229.00 "
169501,PI/N-0009226,3/23/2021,1662,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Shree Buddha Suppliers,,Net 15,,,Khimti JVC,Approved,Cora cloth for annual maintenance at Power plant.,E5504035 (N) Chaman S B.K.,,Approved Local Vendor 2075_77,,,,E5503049 (N) Surya B Karki,E5504017 (N) Ishwar M Deshar,No,No,1,"Saroj Kumar Tamang 
Shree Buddha Suppliers 
Manthali Municipality, Ward No: 13 
Milti, Nepal 
Phone: +977 9854043540",,,,,52317.NPR Shree Buddha Suppliers,2,,66900 OtherRepMaintCost,Khimti JVC,KIRNE (N),13%,nonInv/Undef : Repairs : 66900.[Length],m,Meter,1000,81,13,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007254," 81,000.00 "," 10,530.00 "," 91,530.00 "," 90,315.00 "
169503,PI/N-0009227,3/23/2021,"41,38,35,45",E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Karki Hardware Pasal,,Due on receipt,,,Khimti JVC,Approved,Minor materials for Army camp maintenance,E5504035 (N) Chaman S B.K.,,Quotation,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Hari Bahadur Karki 
Karki Hardware Pasal 
Sahare 4 Bolakha 
Tamakoshi Village Municipality 5 Dolakha 
Kirne, Nepal",,,,,52397.NPR Karki Hardware Pasal,4,,66180 RepMaintOfficeEquip,Khimti JVC,KIRNE (N),0%,nonInv/Undef : Repairs : 66180.[Unit],unit,Unit,1,150,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007240, 150.00 , 0.00 , 150.00 ," 5,760.00 "
169504,PI/N-0009228,3/23/2021,33,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Karki Hardware Pasal,,Net 15,,,Khimti JVC,Approved,welding rod for general use,E5504035 (N) Chaman S B.K.,,"Quotation,2077-10-13",,,,E5503049 (N) Surya B Karki,E5504026 (N) Om P Pokharel,No,No,1,"Hari Bahadur Karki 
Karki Hardware Pasal 
Sahare 4 Bolakha 
Tamakoshi Village Municipality 5 Dolakha 
Kirne, Nepal",,,,,52397.NPR Karki Hardware Pasal,2,,66900 OtherRepMaintCost,Khimti JVC,KIRNE (N),0%,nonInv/Undef : Repairs : 66900.[Unit],pce,Piece,1,150,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007198, 150.00 , 0.00 , 150.00 ," 1,200.00 "
169509,PI/N-0009229,3/23/2021,"289,270",E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Trishakti Fuel Center,,Due on receipt,,,Khimti JVC,Approved,Fuel for HPL Vehicles Falgun 077,E5504033 (N) Krishna Pradhan,,As per attached,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Trishakti Fuel Center 
Sanepa 
Lalitpur Bagmati  
Nepal",,,,V00004 (N) Vehicle (Ba 3 Cha 1033) Toyota Hi-Lux,52188.NPR Trishakti Fuel Center,1,,70001 DieselMeansTransport,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007320," 3,589.00 ", 0.00 ," 3,589.00 "," 69,107.31 "
169511,PI/N-0009230,3/23/2021,256,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Sparklink Enterprises Pvt Ltd,,Net 15,,,Khimti JVC,Approved,Shuttle service Jan 28-12 March 2021,E5504033 (N) Krishna Pradhan,,As per attached,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Sparklink Enterprises Pvt Ltd 
Trade Tower, Thapathali 
Kathmandu, Nepal 
Phone: +977 1 5111096 / 5111097 
Cell: +977 9801101902 
Fax: +977 1 5111097",,,,,50921.NPR Sparklink Enterprises Pvt Ltd,1,,68900 OtherOfficeExpense,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007317," 37,000.00 "," 4,810.00 "," 41,810.00 "," 165,020.00 "
169513,PI/N-0009231,3/23/2021,TI7565,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Saleways Departmental Store Pvt. Ltd.,,Net 15,,,Khimti JVC,Approved,Pvc insulation tape for maintenance at Power plant,E5504022 (N) Rajiv K Ramdam,,As per the attached document,,,,E5702070 (N) Bimala Khadka,E5504026 (N) Om P Pokharel,No,No,1,"Mr. Bhuwan Adhikari 
Saleways Departmental Store Pvt. Ltd 
Pulchowk, Lalitpur,  
Nepal 
Phone: +977 1 5547476 / 9851069187",,,,,50206.NRP Saleways Departmental Store Pvt. Ltd.,2,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-2.92,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007263,(2.92), 0.00 ,(2.92), 217.09 
169515,PI/N-0009232,3/12/2021,2Invoices,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Saleways Departmental Store Pvt. Ltd.,,Due on receipt,,,Khimti JVC,Approved,Dish wash (Pril) for guesthouse and cookies for Office use,E5504033 Krishna Pradhan,,invoice from departmental store,,,,E5702070 (N) Bimala Khadka,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Saleways Department Store
Nepal",,,,,50206.NRP Saleways Departmental Store Pvt. Ltd.,3,,25304 TDSPrivateLtdVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Private Ltd. Companies, VAT'able",,,1,-259.7,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007226,(259.70), 0.00 ,(259.70)," 19,304.75 "
169517,PI/N-0009233,3/12/2021,040,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Prashant Trade & General Suppliers,,Net 15,,,Khimti JVC,Approved,Use in access tunnel and PH for Yagya and Ramprasad,E5504033 (N) Krishna Pradhan,,Quotation,,,,E5702070 (N) Bimala Khadka,E5504026 (N) Om P Pokharel,No,No,1,"Prashant Trade & General Suppliers
Satdobato
Tachikhel
Lalitpur Bagmati 
Nepal",,,,,50568.NPR Prashant Trade & General Suppliers,2,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-165,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007210,(165.00), 0.00 ,(165.00)," 12,265.00 "
169519,PI/N-0009234,3/23/2021,250,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Majestic Furnishing center,,Due on receipt,,,Khimti JVC,Approved,Plastic Chairs,E5504033 Krishna Pradhan,,Quotations,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Majestic Furnishing center 
Pulchowk, Lalitpur 
Nepal 
Phone : +977 1 5528999 / 9851064559",,,,,51082.NPR Majestic Furnishing center,2,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KATHMANDU (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-61.05,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007324,(61.05), 0.00 ,(61.05)," 4,538.05 "
169521,PI/N-0009235,3/23/2021,070,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Agni-Rakshek Supply's,,Net 30,,,Khimti JVC,Approved,Fire extinguisher for Vehicles,E5504033 (N) Krishna Pradhan,,Quotation,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Agni-Rakshek Supply's 
Anamnagar,Kathmandu Bagmati  
Nepal 
Phone: +977 9851055988, 9851241410",,,,,50974.NPR Agni-Rakshek Supply's,3,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KATHMANDU (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-93.75,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007313,(93.75), 0.00 ,(93.75)," 6,968.75 "
169523,PI/N-0009236,3/23/2021,244,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Majestic Furnishing center,,Due on receipt,,,Khimti JVC,Approved,Plastic Chairs and table,E5504033 Krishna Pradhan,,Quotations,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Majestic Furnishing center 
Pulchowk, Lalitpur 
Nepal 
Phone : +977 1 5528999 / 9851064559",,,,,51082.NPR Majestic Furnishing center,3,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KATHMANDU (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-370.2,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007308,(370.20), 0.00 ,(370.20)," 27,518.20 "
169525,PI/N-0009237,3/23/2021,"SB77-03734-36,37,38",E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,PALATI (N),G4S Security Services Nepal(P) Ltd,,Due on receipt,,,Khimti JVC,Approved,"Guarding & facilities services G4S, Magh 077",E5504022 (N) Rajiv K Ramdam,,As per Agreement,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"G4S Security Services Nepal(P) Ltd 
Ichhunadi Marg 
Baluwatar 
Kathmandu Bagmati  
Nepal 
Phone: +977  1 4435117 / 4430726 
Cell no: +977 9851082573  
Fax: +977 01 4435693",,,,,50567.NPR G4S Security Services Nepal(P) Ltd,1,,67900 OtherExternalService,Khimti JVC,PALATI (N),13%,,,,,,13,Khimti JVC,PALATI (N),,No,No,,,PO/N-0007267," 309,418.28 "," 40,224.38 "," 349,642.66 "," 923,271.85 "
169527,PI/N-0009238,3/23/2021,SB77-2509,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,PALATI (N),Suvidha Sewa Pvt Ltd,,Due on receipt,,,Khimti JVC,Approved,"Suvidha Sewa Magh  077, Site",E5504022 (N) Rajiv K Ramdam,,As per Agreement,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Mina Singh 
Suvidha Sewa Pvt Ltd 
Sorahkhutte, Kathmandu  
Nepal 
Phone: +977 9851145013 
Fax: +977 1 4390609",,,,,50942.NPR Suvidha Sewa Pvt Ltd,1,,67900 OtherExternalService,Khimti JVC,PALATI (N),13%,,,,,,13,Khimti JVC,PALATI (N),,No,No,,,PO/N-0007265," 102,393.65 "," 13,311.17 "," 115,704.82 "," 114,168.92 "
169529,PI/N-0009239,3/23/2021,021,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Oxford International Suppliers,,Net 15,,,Khimti JVC,Approved,VOID,E5504022 (N) Rajiv K Ramdam,,"Quotation,2077/10/08",,,,E5702070 (N) Bimala Khadka,E5504017 (N) Ishwar M Deshar,No,No,1,"Suresh Pandit Chhetri 
Oxford International Suppliers 
Gusingal-01, Kupondol, Lalitpur 
Nepal 
Phone: +977 9851236126/9863243500",,,,,52421.NPR Oxford International Suppliers,9,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-1003.53,0,Khimti JVC,KIRNE (N),,No,No,,,, 0.00 , 0.00 , 0.00 , 0.00 
169531,PI/N-0009240,3/23/2021,219,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Sparklink Enterprises Pvt Ltd,,Net 15,,,Khimti JVC,Approved,Shuttle service 14-15 Jan 2021,E5504022 (N) Rajiv K Ramdam,,As per attached,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Sparklink Enterprises Pvt Ltd 
Trade Tower, Thapathali 
Kathmandu, Nepal 
Phone: +977 1 5111096 / 5111097 
Cell: +977 9801101902 
Fax: +977 1 5111097",,,,,50921.NPR Sparklink Enterprises Pvt Ltd,1,,68900 OtherOfficeExpense,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007266," 37,000.00 "," 4,810.00 "," 41,810.00 "," 41,255.00 "
169533,PI/N-0009241,3/23/2021,166,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Summit Trading Company Pvt Ltd,,Due on receipt,,,Khimti JVC,Approved,Winter Jacket for CHPL staff,E5504022 (N) Rajiv K Ramdam,,As per attached,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Summit Trading Company Pvt Ltd 
Kuleshwor, Tridevi Marg 
Kathmandu, Bagmati, Nepal 
Phone: +977 1 4275145 
Cell no: +977 9851026938",,,,,50704.NPR Summit Trading Company Pvt Ltd,2,,25304 TDSPrivateLtdVAT.NPR,Khimti JVC,KATHMANDU (N),0%,"TDS : NPR : Private Ltd. Companies, VAT'able",,,1,-896.26,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007063,(896.26), 0.00 ,(896.26)," 66,622.37 "
169535,PI/N-0009242,3/23/2021,Canteen bill-Phalgun'77,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Baliram Chaudhary,,Due on receipt,,,Khimti JVC,Approved,Canteen bill-Phalgun'77,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,"Baliram Chaudhary 
Suvidha sewa 
Lalitpur Bagmati  
Nepal",,,,,52195.NPR Baliram Chaudhary,1,,59100 Canteen,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 72,495.00 ", 0.00 ," 72,495.00 "," 67,995.00 "
169542,PI/N-0009243,3/24/2021,TI1728,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Saleways Departmental Store Pvt. Ltd.,,Due on receipt,,,Khimti JVC,Approved,"Food and other Misc. items for HPL , Outsourced",E5504022 (N) Rajiv K Ramdam,,As per attached,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Saleways Department Store
Nepal",,,,,50206.NRP Saleways Departmental Store Pvt. Ltd.,3,,25304 TDSPrivateLtdVAT.NPR,Khimti JVC,KATHMANDU (N),0%,"TDS : NPR : Private Ltd. Companies, VAT'able",,,1,-10760.25,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0006893,"(10,760.25)", 0.00 ,"(10,760.25)"," 743,306.97 "
169550,PI/N-0009244,3/24/2021,"2080,2078,2077,2079",E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),"HPL Guesthouse, Kirne (Shyam/Om Prakash/Sarita/Gyan)",,Net 15,,,Khimti JVC,Approved,Snacks for annual maintenance_Phalgun,E5504035 (N) Chaman S B.K.,,"Bill,2077-11-1",,,,E5503049 (N) Surya B Karki,E5504026 (N) Om P Pokharel,No,No,1,"Gyan Bahadur Tamang 
HPL Guest House Kirne-(Shyam/Om Prakash/Sarita/Gyan) 
Tamakoshi Village Municipality-5, Dolakha 
Kirne, Nepal 
Phone: +977 48 410031 / 410032",,,,,"50950.NPR HPL Guesthouse, Kirne (Shyam/Om Prakash/Sarita/Gyan)",1,Repairs: Other Costs,66900 OtherRepMaintCost,Khimti JVC,KIRNE (N),0%,,,,,,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007333," 29,450.00 ", 0.00 ," 29,450.00 "," 29,450.00 "
169551,PI/N-0009245,3/24/2021,"967,968",E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jirel Store,,Due on receipt,,,Khimti JVC,Approved,Sugar  for office use,E5504035 (N) Chaman S B.K.,,Approved vender 2075-77,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Jirel Store 
Kirne 
Dolakha Janakpur  
Nepal",,,,,50995.NPR Jirel Store,2,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-66.75,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007229,(66.75), 0.00 ,(66.75)," 4,383.25 "
169557,PI/N-0009246,2/25/2021,Mobile/Land line bill Magh 2077,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Nepal Telecom,,Net 30,,,Khimti JVC,Approved,Mobile/Land line bill Magh 2077,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,"Nepal Telecom
Pulchowk
Lalitpur  
Nepal",,,,,50087.NPR Nepal Telecom,1,,69000 TelephoneFaxCharge,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 68,588.29 ", 0.00 ," 68,588.29 "," 73,928.66 "
169576,PI/N-0009247,3/25/2021,976,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jirel Store,,Net 15,,,Khimti JVC,Approved,Bamboo bucket (Bahiri chyako thunse 50 Unit),E5504035 (N) Chaman S B.K.,,As per attached quotation,,,,E5503049 (N) Surya B Karki,E5504025 (N) Jhabindra N Gyawali,No,No,1,"Jirel Store 
Tamakoshi Village Municipality, Word no: 5 Kirne, Dolakha Janakpur , Nepal 
Phone: +977 9861023854",,,,,50995.NPR Jirel Store,1,,66900 OtherRepMaintCost,Khimti JVC,KIRNE (N),0%,nonInv/Undef : Repairs : 66900.[Unit],unit,Unit,50,520,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007206," 26,000.00 ", 0.00 ," 26,000.00 "," 25,610.00 "
169577,PI/N-0009248,3/25/2021,8 bills,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jirel Store,,Due on receipt,,,Khimti JVC,Approved,fruits etc procurement for Office use,E5504035 (N) Chaman S B.K.,,,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Jirel Store 
Tamakoshi Village Municipality, Word no: 5 Kirne, Dolakha Janakpur , Nepal 
Phone: +977 9861023854",,,,,50995.NPR Jirel Store,9,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-160,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007342,(160.00), 0.00 ,(160.00)," 10,505.00 "
169579,PI/N-0009249,3/25/2021,Jestha to Kartik 2077,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Kuldevi Karki,,Due on receipt,,,Khimti JVC,Approved,land rent of palate for Army camp_ Jesth-Kartik 2077,E5504035 (N) Chaman S B.K.,,,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Kul Devi Karki 
Ms. Kul Devi Karki 
Jiri - 1 Dolakha (Shyama 6 Dolakha) 
Ghymape 
Nepal 
Phone: +977 9843657279",,,,,50524.NPR Kuldevi Karki,2,,64900 OtherRentalExpense,Khimti JVC,KIRNE (N),0%,nonInv/Undef : Rental : 64900.[Unit],unit,Unit,1,18145.5,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007336," 18,145.50 ", 0.00 ," 18,145.50 "," 16,330.95 "
169580,PI/N-0009250,3/25/2021,Jestha to Kartik 2077,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jit B Karki,,Due on receipt,,,Khimti JVC,Approved,land rent of palate for Army camp_ Jesth-Kartik 2077,E5504035 (N) Chaman S B.K.,,,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Jit Bahadur Karki 
Mr. Jit B Karki 
Betali-7, Ramechhap, Jiri Dolakha 
Pumpa, Jiri-Dolakha 
Janakpur  
Nepal",,,,,50523.NPR Jit B Karki,2,,64900 OtherRentalExpense,Khimti JVC,KIRNE (N),0%,nonInv/Undef : Rental : 64900.[Unit],unit,Unit,1,18581.61,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007335," 18,581.61 ", 0.00 ," 18,581.61 "," 16,723.45 "
169581,PI/N-0009251,3/25/2021,Jestha to Kartik 2077,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Dharma Bahadur Karki (Thag Kumai Karki),,Due on receipt,,,Khimti JVC,Approved,land rent of palate for Army camp_ Jesth-Kartik 2077,E5504035 (N) Chaman S B.K.,,,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Thag Kumari Karki 
Mr. Dharma B Karki (Thag Kumari Karki) 
Betali-4, Presently, Gokulganga 7 Betali 
Ramechhap 
Nepal 
Phone: +977 9741251754",,,,00002 (N) Line - NepalArmy Services,50519.NPR Dharma Bahadur Karki (Thag Kumai Karki),2,,64900 OtherRentalExpense,Khimti JVC,KIRNE (N),0%,nonInv/Undef : Rental : 64900.[Unit],unit,Unit,1,23292.06,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007299," 23,292.06 ", 0.00 ," 23,292.06 "," 20,962.86 "
169623,PI/N-0009252,3/31/2021,Kartik to Poush 2077,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Khimti Project School,,Due on receipt,,,Khimti JVC,Approved,KPS - Running cost-subsidy,E5504035 (N) Chaman S B.K.,,understanding,7/31/2021,,,E5503049 (N) Surya B Karki,AJR17082018 Andrew J Rochmankowski,No,No,1,"Khimti Project School 
Tamakoshi Village Municipality, Ward no: 5 
Kirne, Dolakha, Nepal 
Phone: +977 48 410022",,,,"00252 (N) Line - CSR Education (KPS subsidy, girl & teacher support, KPS upgr)",50072.NPR Khimti Project School,1,,79010 Contribution,Khimti JVC,KIRNE (N),0%,nonInv/Undef : CSR : 79010.[Unit],unit,Unit,1,3413423,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007204," 3,413,423.00 ", 0.00 ," 3,413,423.00 "," 3,413,423.00 "
169627,PI/N-0009253,4/1/2021,1064,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Smart Cleaning Solution Pvt Ltd,,Due on receipt,,,Khimti JVC,Approved,"Special cleaning of sofa, marble and dining chairs",E5504033 (N) Krishna Pradhan,,As per Agreement,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Smart Cleaning Solution Pvt Ltd 
Kamalpokhari 
kathmandu Bagmati  
Nepal 
Phone: +977 1 4420682 
Cell no: +977 9851208786 / 9841397935",,,,,50937.NPR Smart Cleaning Solution Pvt Ltd,1,,67900 OtherExternalService,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007367," 12,400.00 "," 1,612.00 "," 14,012.00 "," 13,826.00 "
169629,PI/N-0009254,4/1/2021,1061,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Smart Cleaning Solution Pvt Ltd,,Due on receipt,,,Khimti JVC,Approved,"Janitorial Service, Falgun 077",E5504033 (N) Krishna Pradhan,,As per Agreement,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Smart Cleaning Solution Pvt Ltd 
Kamalpokhari 
kathmandu Bagmati  
Nepal 
Phone: +977 1 4420682 
Cell no: +977 9851208786 / 9841397935",,,,,50937.NPR Smart Cleaning Solution Pvt Ltd,1,,67900 OtherExternalService,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007366," 16,740.00 "," 2,176.20 "," 18,916.20 "," 31,050.68 "
169631,PI/N-0009255,4/1/2021,SB77-2828,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Suvidha Sewa Pvt Ltd,,Due on receipt,,,Khimti JVC,Approved,TADA Falgun 2077,E5504033 (N) Krishna Pradhan,,as per attached,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Mina Singh 
Suvidha Sewa Pvt Ltd 
Sorahkhutte, Kathmandu  
Nepal 
Phone: +977 9851145013 
Fax: +977 1 4390609",,,,,50942.NPR Suvidha Sewa Pvt Ltd,1,Services: Other ExternalService,67900 OtherExternalService,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007358," 5,500.00 ", 715.00 ," 6,215.00 "," 6,132.50 "
169633,PI/N-0009256,4/1/2021,384,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Mukti Shree Trade Concern,,Net 30,,,Khimti JVC,Approved,Stationery items,E5504033 (N) Krishna Pradhan,,Annual vendor,,,,E5702070 (N) Bimala Khadka,E4810001 (N) Narayan D Devkota,No,No,1,"Dinesh Kumar Upadhyaya 
Mukti Shree Trade Concern 
Putalisadak Bagbazar, Kalimati 
Kathmandu, Nepal 
Phone: +977 1 4242599/4237348/9851043019",,,,,52423.NPR Mukti Shree Trade Concern,3,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KATHMANDU (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-90,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0007346,(90.00), 0.00 ,(90.00)," 6,690.00 "
