70636,5/14/2014,May 2014 [Baisakh 2071],NMB#160,50418. NPR Soaltee Crowne Plaza,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #234665," 138,893.78 ",Bill #234665,1,"Soaltee Crowne Plaza 
Nepal",Payment,24000 AccountPayable,"($138,893.78)",E5702070 (N) Bimala Khadka
70637,5/14/2014,May 2014 [Baisakh 2071],NMB#16-1,50010.NPR Amarsons International,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #675," 6,328.00 ",Bill #675,1,"Amarsons International 
Ka-1-324 
Tripureshwor 
Kathmandu Bagmati 3202 
Nepal",Payment,24000 AccountPayable,"($13,447.00)",E5702070 (N) Bimala Khadka
70640,5/14/2014,May 2014 [Baisakh 2071],NMB#160-2,51106.NPR Tri-Shakti Traders,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Office stationery,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #853," 20,114.00 ",Bill #853,1,"Tri-Shakti Traders 
Pulchock 
Lalitpur Bagmati  
Nepal 
Phone: +977 1 553 0394",Payment,24000 AccountPayable,"($20,114.00)",E5702070 (N) Bimala Khadka
70642,5/14/2014,May 2014 [Baisakh 2071],NMB#160-3,51118.NPR AE International,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #285," 16,512.03 ",Bill #285,1,"AE International 
Putalisadak 
Kathmandu Bagmati  
Nepal 
Phone: +977 1 426 9675",Payment,24000 AccountPayable,"($16,512.03)",E5702070 (N) Bimala Khadka
70643,5/14/2014,May 2014 [Baisakh 2071],NMB#160-4,51057.NPR MAW Engineering Pvt. Ltd.,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #2589," 31,816.67 ",Bill #2589,1,"MAW Engineering Pvt. Ltd. 
Tripureshwar 
Kathmandu Bagmati  
Nepal 
Tel: +977 1 426 1160",Payment,24000 AccountPayable,"($31,816.67)",E5702070 (N) Bimala Khadka
70644,5/14/2014,May 2014 [Baisakh 2071],NMB#160-5,50942.NPR Suvidha Sewa Pvt Ltd,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #02339," 7,147.15 ",Bill #02339,1,"Suvidha Sewa Pvt Ltd 
Sanepa 
Lalitpur Bagmati  
Nepal",Payment,24000 AccountPayable,"($7,147.15)",E5702070 (N) Bimala Khadka
70645,5/14/2014,May 2014 [Baisakh 2071],NMB#160-6,50977.NPR Shree Balaji Enterprises,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #457," 8,136.00 ",Bill #457,1,"Shree Balaji Enterprises 
Kuleshower 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($8,136.00)",E5702070 (N) Bimala Khadka
70646,5/14/2014,May 2014 [Baisakh 2071],NMB#160-7,50123.NPR Summit Hotel Pvt. Ltd.,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),1406,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #10Bills," 150,981.02 ",Bill #10Bills,1,"Summit Hotel 
Kupondol Height 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($150,981.02)",E5702070 (N) Bimala Khadka
70647,5/14/2014,May 2014 [Baisakh 2071],NMB#160-8,50587.NPR Greenwichi Village Resort Hotel  Pvt. Ltd.,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,"Bill #924,10bills"," 219,182.91 ","Bill #924,10bills",1,"Greenwichi Village Resort Hotel  Pvt. Ltd. 
Kopundole Heights 
Lalitpur 
Bagmati  
Nepal",Payment,24000 AccountPayable,"($219,182.91)",E5702070 (N) Bimala Khadka
70648,5/14/2014,May 2014 [Baisakh 2071],NMB#160-9,50134.NPR United Traders Syndicate Pvt Ltd,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #529," 4,217.49 ",Bill #529,1,"United Traders Syndicate 
Tinkune, 
Sinamangal 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($27,712.21)",E5702070 (N) Bimala Khadka
70649,5/14/2014,May 2014 [Baisakh 2071],NMB#160-10,50035.NPR Dugar Iron & Steel Trading Co. (P.) LTD,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #3616," 19,305.03 ",Bill #3616,1,"Dugar Iron & Steel Trading Co. (P.) LTD 
Nepal",Payment,24000 AccountPayable,"($19,305.03)",E5702070 (N) Bimala Khadka
70651,5/14/2014,May 2014 [Baisakh 2071],NMB#160-11,50971.NPR NMB Bank Limited,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Sponsor NMB,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #Sponsor NMB," 50,000.00 ",Bill #Sponsor NMB,1,"NMB Bank Limited 
Babar Mahal 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($50,000.00)",E5702070 (N) Bimala Khadka
70654,5/14/2014,May 2014 [Baisakh 2071],NMB#160-12,50707.NPR Norvic International Hospital and Medical College Pvt Ltd,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Annual Health Checkup for 44 HPL employees 2013(revised PO),ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #Annual Health Checkup for 13 HPL employees 20," 189,211.82 ",Bill #Annual Health Checkup for 13 HPL employees 20,1,"Norvic International Hospital and Medical College Pvt Ltd 
Thapathali 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($189,211.82)",E5702070 (N) Bimala Khadka
70672,4/25/2014,May 2014 [Baisakh 2071],SCBNL#149-5,50926.NPR Pushpa Bista,Himal Power Ltd (NPR),19999N NPRClearing  (N),GM's res rent from 15th April'14 to 15th July'14,GM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #GM's res rent from 15th April'14 to 15th July," 649,539.00 ",Bill #GM's res rent from 15th April'14 to 15th July,1,"Pushpa   Bista 
Jhamsikhel 
Sanepa 
Lalitpur Bagmati  
Nepal",Payment,24000 AccountPayable,"($649,539.00)",E5702070 (N) Bimala Khadka
70677,4/25/2014,May 2014 [Baisakh 2071],SCBNL#149-7,50486.NOK Norconsult Info.Syst. AS (IT),Himal Power Ltd (NPR),19999N NPRClearing  (N),CMMS/RCM Maintenance & Support,KHIM1,KIRNE (N),,,,Norwegian Krone,16.33,Bill #3412180," 65,494.00 ",Bill #3412180,1,"Norconsult Info.Syst. AS (IT) 
Vestfjordgaten 4, No-1338, 
Sandvika   
Norway",Payment,24000 AccountPayable,"(NKr65,494.00)",E5702070 (N) Bimala Khadka
70708,4/23/2014,May 2014 [Baisakh 2071],NMB#157-18,50942.NPR Suvidha Sewa Pvt Ltd,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #02131," 1,672.50 ","Bill #02131,02132",1,"Suvidha Sewa Pvt Ltd 
Sanepa 
Lalitpur Bagmati  
Nepal",Payment,24000 AccountPayable,"($217,039.55)",E5702070 (N) Bimala Khadka
70716,5/2/2014,May 2014 [Baisakh 2071],NMB#158-6,50101.NPR Prabha Sthapit,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Office & Parking rent-May'14,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #Office & Parking rent-May'14," 297,000.00 ",Bill #Office & Parking rent-May'14,1,"Mrs Prabhawati Sthapit 
Bagmati  
Nepal",Payment,24000 AccountPayable,"($297,000.00)",E5702070 (N) Bimala Khadka
70719,5/2/2014,May 2014 [Baisakh 2071],NMB#158-7,50087.NPR Nepal Telecom,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Telephone-Phalgun'70,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #Telephone-Phalgun'70," 9,063.45 ",Bill #Telephone-Phalgun'70,1,"Nepal Telecom 
Pulchowk 
Lalitpur   
Nepal",Payment,24000 AccountPayable,"($9,063.45)",E5702070 (N) Bimala Khadka
70721,5/2/2014,May 2014 [Baisakh 2071],NMB#158-8,50918.NPR Ncell Private Limited,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),NCELL-Mobile-Chaitra'70,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #NCELL-Mobile-Chaitra'70," 56,447.85 ",Bill #NCELL-Mobile-Chaitra'70,1,"Ncell Private Limited 
Krishna Towers 
New Baneshwor 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($56,447.85)",E5702070 (N) Bimala Khadka
70732,5/2/2014,May 2014 [Baisakh 2071],NMB#158-9,50083.NPR Nepal Electricity Authority Pulchock Distribution Center,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),NEA bill for Baisakh'71,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #NEA bill for Baisakh'71," 28,833.54 ",Bill #NEA bill for Baisakh'71,1,"NEA Pulchowk fr light bills 
Pulchowk 
Lalitpur   
Nepal",Payment,24000 AccountPayable,"($28,833.54)",E5702070 (N) Bimala Khadka
70734,5/2/2014,May 2014 [Baisakh 2071],NMB#158-10,50087.NPR Nepal Telecom,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),NTC Mobile bill for Chaitra'70,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #NTC Mobile bill for Chaitra'70," 3,512.98 ",Bill #NTC Mobile bill for Chaitra'70,1,"Nepal Telecom 
Pulchowk 
Lalitpur   
Nepal",Payment,24000 AccountPayable,"($3,512.98)",E5702070 (N) Bimala Khadka
70736,5/2/2014,May 2014 [Baisakh 2071],NMB#158-11,E7010166 (N) Umesh Sharma,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Maneesh's Farewell dinner,FIN,KATHMANDU (N),,,,Nepalese Rupee,1,Expense Report #EC/N-0000061," 55,176.77 ",Expense Report #EC/N-0000061,1,"Mr. Umesh Sharma 
Kathmandu - 34 
New Baneshwor 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($55,176.77)",E5702070 (N) Bimala Khadka
70975,5/21/2014,Jun 2014 [Jestha 2071],PI Kirne#60(1),50302.NPR Nepal Army,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Baishakh 2071,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #Baishakh 2071," 750,200.00 ",Bill #Baishakh 2071,1,"Nepal Army 
Kirne, Dolakha 
Nepal",Payment,24000 AccountPayable,"($750,200.00)",E5503049 (N) Surya B Karki
70976,5/21/2014,Jun 2014 [Jestha 2071],PI Kirne#60(3),"50950.NPR HPL Guesthouse, Kirne (Shyam/Om Prakash/Sarita/Gyan)",Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Various bills payments,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,"Bill #302,309,310,311,1118,1120,475,319"," 9,857.00 ","Bill #302,309,310,311,1118,1120,475,319",1,"HPL Guest House Kirne-(Committee a/c 02000011605R) 
Kirne 
Dolokha Janakpur  
Nepal",Payment,24000 AccountPayable,"($90,014.00)",E5503049 (N) Surya B Karki
70977,5/21/2014,Jun 2014 [Jestha 2071],PI Kirne#60(2),50433.NPR Hira M Karki,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Baishakh 2071,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #Baishakh 2071," 12,600.00 ",Bill #Baishakh 2071,1,"Hira M Karki 
Kinre 
Dolakha 
Kirne Besi   
Nepal",Payment,24000 AccountPayable,"($12,600.00)",E5503049 (N) Surya B Karki
70978,5/21/2014,Jun 2014 [Jestha 2071],PI Kirne#60(4),"50898.NPR Shree Khimti Jalpa Devi Furniture Udhog, Khimti 1 Ramchhap",Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Various furniture items suppy,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #184," 5,027.44 ",Bill #184,1,"Mr. Prem Dash Shrestha 
Shree Khimti Jalpa Devi Furniture Udhog, Khimti 1 Ramchhap 
Janakpur  
Nepal",Payment,24000 AccountPayable,"($13,670.82)",E5503049 (N) Surya B Karki
70979,5/21/2014,Jun 2014 [Jestha 2071],PI Kirne#60(5),50804.NPR New Bishnu Kirana Store,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),various bill payments,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #2145, 797.85 ,Bill #2145,1,"New Bishnu Kirana Store 
Shahare 
Dolakha Janakpur  
Nepal",Payment,24000 AccountPayable,"($7,875.08)",E5503049 (N) Surya B Karki
70980,5/21/2014,Jun 2014 [Jestha 2071],PI Kirne#60(6),50301.NPR HPL Staff-,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Medical and Snacks payments,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #12024 ( Om 987), 987.00 ,Bill #38093(7965.00 bhurtel),1,,Payment,24000 AccountPayable,"($30,175.00)",E5503049 (N) Surya B Karki
70981,5/21/2014,Jun 2014 [Jestha 2071],PI Kirne#60(6.),E5702069 (N) Gyan B Karki,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Travel expenses,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Expense Report #EC/N-0000060," 1,819.00 ",Expense Report #EC/N-0000060,1,"Mr. Gyan Bahadur Karki 
Sahare VDC-4 
Kirne 
Dolakha Janakpur  
Nepal",Payment,24000 AccountPayable,"($1,819.00)",E5503049 (N) Surya B Karki
71008,5/23/2014,Jun 2014 [Jestha 2071],40198,50154.NPR Ashok Hardware,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Various goods purchase payments,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #155," 7,598.00 ",Bill #155,1,"Ashok Hardware 
Devitar 
Phulasi-1 
Ramechhap   
Nepal",Payment,24000 AccountPayable,"($7,923.00)",E5503049 (N) Surya B Karki
71009,5/25/2014,Jun 2014 [Jestha 2071],PI Kirne#61(1),51143.NPR Shree Bhotechhap Pahiro Niyantran Nirman Samiti,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),1st installment for drain constructionat adit,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #1st installment for drain constructionat adit," 55,700.00 ",Bill #1st installment for drain constructionat adit,1,"Shree Bhotechhap Pahiro Niyantran Nirman Samiti 
Shahare-6 
Dolakha Janakpur  
Nepal",Payment,24000 AccountPayable,"($55,700.00)",E5503049 (N) Surya B Karki
71054,4/23/2014,May 2014 [Baisakh 2071],NMB#157-19,50010.NPR Amarsons International,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),Battery and water pump for hilux 836,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #578," 49,060.00 ",Bill #589,1,"Amarsons International 
Ka-1-324 
Tripureshwor 
Kathmandu Bagmati 3202 
Nepal",Payment,24000 AccountPayable,"($75,708.50)",E5702070 (N) Bimala Khadka
71058,4/23/2014,May 2014 [Baisakh 2071],NMB#157-20,51007.NPR Kathmandu Electricals and Suppliers,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #191," 4,610.40 ",Bill #191,1,"Kathmandu Electricals and Suppliers 
Banasthali 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($4,610.40)",E5702070 (N) Bimala Khadka
71060,4/23/2014,May 2014 [Baisakh 2071],NMB#157-22,51081.NPR Surajmal Pyarelal Enterprises,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #285," 17,533.75 ",Bill #285,1,"Surajmal Pyarelal Enterprises 
Indra Chock, Chock Bazar 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($17,533.75)",E5702070 (N) Bimala Khadka
71101,6/3/2014,Jun 2014 [Jestha 2071],PI Kirne#63(2),"50950.NPR HPL Guesthouse, Kirne (Shyam/Om Prakash/Sarita/Gyan)",Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Various guest house billl,KHIM1,PALATI (N),,,,Nepalese Rupee,1,"Bill #401,402,403,407,408,406,409,410,411,1005"," 53,670.00 ","Bill #401,402,403,407,408,406,409,410,411,1005",1,"HPL Guest House Kirne-(Committee a/c 02000011605R) 
Kirne 
Dolokha Janakpur  
Nepal",Payment,24000 AccountPayable,"($53,670.00)",E5503049 (N) Surya B Karki
71413,6/3/2014,Jun 2014 [Jestha 2071],PI Kirne#63(1),51036.NPR Bhimsenthan-Palate Motorbato Puna Nirman tatha Sudhar Samiti,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Final installment of Bhimsenthan-Palate road re-construction,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #Final installment of Bhimsenthan-Palate road," 846,348.95 ",Bill #Final installment of Bhimsenthan-Palate road,1,"Bhimsenthan-Palate Motorbato Puna Nirman tatha Sudhar Samiti 
Bhimsenthan 
Ramechhap Janakpur  
Nepal",Payment,24000 AccountPayable,"($846,348.95)",E5503049 (N) Surya B Karki
71414,6/3/2014,Jun 2014 [Jestha 2071],PI Kirne#63(3),"50898.NPR Shree Khimti Jalpa Devi Furniture Udhog, Khimti 1 Ramchhap",Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Payments of Various furniture items  purchase,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #193," 28,313.83 ",Bill #193,1,"Mr. Prem Dash Shrestha 
Shree Khimti Jalpa Devi Furniture Udhog, Khimti 1 Ramchhap 
Janakpur  
Nepal",Payment,24000 AccountPayable,"($116,316.20)",E5503049 (N) Surya B Karki
71415,6/3/2014,Jun 2014 [Jestha 2071],PI Kirne#63(4),50775.NPR Radio Tinlal FM 88.6 MHz,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Dashain & new year greetings,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #14," 4,000.00 ",Bill #14,1,"Radio Tinlal FM 88.6 MHz 
Manthali 4 
Ramechhap Janakpur  
Nepal",Payment,24000 AccountPayable,"($4,000.00)",E5503049 (N) Surya B Karki
71416,6/3/2014,Jun 2014 [Jestha 2071],PI Kirne#63(5),50151.NPR Radha Krishna Hardware Center,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),Various goods purchase payments,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #2613," 7,727.33 ",Bill #2614,1,"Radha Krishna Hardware Center 
Kirne 
Sahare-4 
Dolakha   
Nepal",Payment,24000 AccountPayable,"($90,443.69)",E5503049 (N) Surya B Karki
71743,6/2/2014,Jun 2014 [Jestha 2071],40200,50581.NPR Labour payment to 33 workers for civil works 2010,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),various bill payments,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #labour payment for 33 group for the  month of," 90,399.41 ",Bill #PO# 741 OCB electrical,1,"Labour payment to 33 workers for civil works 2010 
Janakpur  
Nepal",Payment,24000 AccountPayable,"($95,811.64)",E5503049 (N) Surya B Karki
71744,5/25/2014,Jun 2014 [Jestha 2071],PI Kirne#61(2),51145.NPR Lok B Rokaha,Himal Power Ltd (NPR),19212N NMB/NPR0200010920300012 CUR  (N),1st installment for Gabion work at adit 4,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #1st installment for Gabion work at adit 4," 62,000.00 ",Bill #1st installment for Gabion work at adit 4,1,"Lok  B Rokaha 
Shahare-6 
Dolakha Janakpur  
Nepal",Payment,24000 AccountPayable,"($62,000.00)",E5503049 (N) Surya B Karki
71819,6/11/2014,Jun 2014 [Jestha 2071],131,50511.NPR Bhim B Karki,Himal Power Ltd (NPR),19001N PettyCash/NPR Kirne  (N),Chaitra 2070,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #Chaitra 2070," 18,900.00 ",Bill #Chaitra 2070,1,"Mr. Bhim B Karki 
Betali-7 
Janakpur  
Nepal",Payment,24000 AccountPayable,"($18,900.00)",E5503049 (N) Surya B Karki
71820,6/11/2014,Jun 2014 [Jestha 2071],132,50711.NPR Harka B Karki,Himal Power Ltd (NPR),19001N PettyCash/NPR Kirne  (N),Chaitra 2070,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #Chaitra 2070," 17,400.00 ",Bill #Chaitra 2070,1,"Harka  B Karki 
Rasnalu-9 
Ramechhap Janakpur  
Nepal",Payment,24000 AccountPayable,"($17,400.00)",E5503049 (N) Surya B Karki
71821,6/11/2014,Jun 2014 [Jestha 2071],133,50318.NPR Bhairab Karki,Himal Power Ltd (NPR),19001N PettyCash/NPR Kirne  (N),Chaitra 2070 & Baishakh 2071,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #Baishakh 2071," 4,500.00 ",Bill #Chaitra 2070,1,"Bhairab Karki 
Betali-Ramechhap 
Nepal",Payment,24000 AccountPayable,"($9,000.00)",E5503049 (N) Surya B Karki
71822,6/11/2014,Jun 2014 [Jestha 2071],134,50319.NPR Ram Kumar Karki,Himal Power Ltd (NPR),19001N PettyCash/NPR Kirne  (N),Chaitra 2070 & Baishakh 2071,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #Baishakh 2071," 2,610.00 ",Bill #Chaitra 2070,1,"Ram Kumar Karki 
Betali,Ramechhap 
Nepal",Payment,24000 AccountPayable,"($5,220.00)",E5503049 (N) Surya B Karki
71823,6/11/2014,Jun 2014 [Jestha 2071],135,51113.NPR Pasang Tamang,Himal Power Ltd (NPR),19001N PettyCash/NPR Kirne  (N),Chaitra 2070 & Baishakh 2071,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #Baishakh 2071," 3,150.00 ",Bill #Chaitra 2070,1,"Mr Pasang Tamang 
Rashnalu VDC 
Ramechhap Bagmati  
Nepal",Payment,24000 AccountPayable,"($6,300.00)",E5503049 (N) Surya B Karki
71947,5/19/2014,Jun 2014 [Jestha 2071],SCBNL#157-1,51120.NPR Apar Neupane,Himal Power Ltd (NPR),19999N NPRClearing  (N),"Consultancy Service : Market Strategy & Research, April 014",FIN,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #Consultancy Service : Market Strategy & Resea," 147,967.11 ",Bill #Consultancy Service : Market Strategy & Resea,1,"Mr. Apar Neupane 
Koteshwor 
Kathmandu 35 
Kathmandu Bagmati  
Nepal 
Email : aparneupane@hotmai.com 
Mob: +977 9851093163",Payment,24000 AccountPayable,"($147,967.11)",E5702070 (N) Bimala Khadka
71954,5/19/2014,Jun 2014 [Jestha 2071],NMB#161-5,50959.NPR LABA Pvt Ltd,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),PMP training,IT,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #210," 40,140.00 ",Bill #210,1,"LABA Pvt Ltd 
Anamnagar 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($40,140.00)",E5702070 (N) Bimala Khadka
71955,5/16/2014,Jun 2014 [Jestha 2071],SCBNL#156,ETL.NOK (N) Tom Kristian Larsen,Himal Power Ltd (NPR),19999N NPRClearing  (N),,GM,KATHMANDU (N),,,,Norwegian Krone,16.18,Bill #GM's salary for May'14," 88,106.66 ",Bill #GM's salary for May'14,1,"Mr. Tom Kristian Larsen 
Bijaya Niwas 
Jhamsikhel 
Lalitpur Bagmati 12740 
Nepal",Payment,24000 AccountPayable,"(NKr88,106.66)",E5702070 (N) Bimala Khadka
71960,5/27/2014,Jun 2014 [Jestha 2071],5278026,50344.USD American Mission Association,Himal Power Ltd (NPR),19200N SCB/USD 01-0417319-51 CUR (N),AMA's membership fee,GM,KATHMANDU (N),,,,US Dollar,93.85,Bill #AMA's membership fee," 1,504.80 ",Bill #AMA's membership fee,1,"American Mission Association 
DOS Kathmandu 
Washington DC 20521-6190 
Nepal",Payment,24000 AccountPayable,"($1,504.80)",E5702070 (N) Bimala Khadka
71962,5/27/2014,Jun 2014 [Jestha 2071],NMB#162,50076.NPR Machinery & Electric Complex,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #SB-03186," 43,819.50 ",Bill #SB-03186,1,"Machinery & Electric Complex 
Nepal",Payment,24400 IntercoShortTermLiabGroupCo,"($43,819.50)",E5702070 (N) Bimala Khadka
71963,5/27/2014,Jun 2014 [Jestha 2071],NMB#162-1,50042.NPR Forheem Stationery,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,KHIM1,KIRNE (N),,,,Nepalese Rupee,1,Bill #191," 4,474.80 ",Bill #192,1,"Forheem Stationery 
Nepal",Payment,24000 AccountPayable,"($9,842.30)",E5702070 (N) Bimala Khadka
71966,5/27/2014,Jun 2014 [Jestha 2071],NMB#162-3,51001.NPR Muktinath Trade Concern,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,KHIM1,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #342," 1,220.40 ",Bill #342,1,"Muktinath Trade Concern 
Bagbazar 
Kathmandu Bagmati  
Nepal 
Phone: +977 1 424 2599",Payment,24000 AccountPayable,"($4,610.40)",E5702070 (N) Bimala Khadka
71967,5/27/2014,Jun 2014 [Jestha 2071],NMB#162-4,50134.NPR United Traders Syndicate Pvt Ltd,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,KHIM1,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #SV/1618," 15,426.02 ",Bill #SV/1821,1,"United Traders Syndicate 
Tinkune, 
Sinamangal 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($25,639.43)",E5702070 (N) Bimala Khadka
71968,5/27/2014,Jun 2014 [Jestha 2071],NMB#162-5,51122.NPR Manakamana Motor Work Shop,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,Bill #358," 6,545.00 ",Bill #361,1,"Manakamana Motor Work Shop 
Pulchwok 
Lalitpur Bagmati  
Nepal 
Phone : +977 1 5529837",Payment,24000 AccountPayable,"($14,110.00)",E5702070 (N) Bimala Khadka
71969,5/27/2014,Jun 2014 [Jestha 2071],NMB#162-6,50123.NPR Summit Hotel Pvt. Ltd.,Himal Power Ltd (NPR),19213N NMB/NPR 0200010920300038 CUR  (N),1406,ADM,KATHMANDU (N),,,,Nepalese Rupee,1,"Bill #21427,21511"," 28,876.73 ","Bill #45677,78,45648",1,"Summit Hotel 
Kupondol Height 
Kathmandu Bagmati  
Nepal",Payment,24000 AccountPayable,"($75,520.52)",E5702070 (N) Bimala Khadka
